	SRR1930037	SRR1930038	SRR1930039	SRR1930034	SRR1930035	SRR1930036
ENSMUSG00000041945.12	126	95	89	102	95	96
ENSMUSG00000041949.6	92	82	84	103	122	99
ENSMUSG00000041954.18	47	60	56	54	39	38
ENSMUSG00000041957.15	167	131	151	78	73	63
ENSMUSG00000041958.10	596	527	481	500	494	545
ENSMUSG00000041959.14	435	278	265	275	202	217
ENSMUSG00000041961.14	441	429	381	446	443	383
ENSMUSG00000041966.18	500	422	580	470	434	485
ENSMUSG00000041974.10	72	48	57	49	44	57
ENSMUSG00000041975.17	204	180	183	170	196	157
ENSMUSG00000041977.18	3095	2860	2810	2654	2616	2857
ENSMUSG00000041984.2	0	0	0	0	0	0
ENSMUSG00000041986.16	4236	3372	3227	3588	3584	3692
ENSMUSG00000041991.18	3	5	3	2	1	3
ENSMUSG00000041992.9	5484	3953	4189	4378	4214	3903
ENSMUSG00000041995.8	118	122	113	102	110	119
ENSMUSG00000041997.16	2147	1941	1827	1618	2191	1910
ENSMUSG00000042002.11	0	0	0	0	0	0
ENSMUSG00000042010.16	90	77	90	76	71	64
ENSMUSG00000042015.17	591	531	551	537	560	498
ENSMUSG00000042029.7	171	168	184	129	175	154
ENSMUSG00000042031.4	0	0	0	0	0	0
ENSMUSG00000042032.13	2347	2071	2219	1660	1838	1820
ENSMUSG00000042035.11	676	561	535	783	732	592
ENSMUSG00000042041.7	0	0	0	0	0	0
ENSMUSG00000042042.14	487	357	377	343	400	402
ENSMUSG00000042043.6	460	380	398	314	320	343
ENSMUSG00000042045.6	1	1	1	1	1	1
ENSMUSG00000042046.15	1959	1618	1564	1652	1721	1725
ENSMUSG00000042050.8	582	612	666	494	604	557
ENSMUSG00000042055.13	922	820	912	807	915	859
ENSMUSG00000042063.11	910	654	699	689	622	661
ENSMUSG00000042064.13	21	23	25	17	13	13
ENSMUSG00000042066.15	3817	3184	3006	3294	2989	3059
ENSMUSG00000042073.15	250	216	217	188	181	186
ENSMUSG00000042078.14	3110	2519	2728	2694	2338	2600
ENSMUSG00000042079.13	1517	1252	1233	1302	1178	1237
ENSMUSG00000042082.7	1310	1444	1303	1287	1615	1458
ENSMUSG00000042092.5	0	0	0	0	0	0
ENSMUSG00000042096.15	11	5	6	2	6	4
ENSMUSG00000042097.17	856	849	776	691	783	859
ENSMUSG00000042099.16	245	224	196	176	181	190
ENSMUSG00000042102.7	36	27	30	31	36	33
ENSMUSG00000042104.18	1107	1026	1230	1002	1134	1083
ENSMUSG00000042105.18	2055	1808	1781	1964	2117	2236
ENSMUSG00000042106.5	18	14	15	19	14	15
ENSMUSG00000042109.8	961	790	697	649	629	622
ENSMUSG00000042111.9	285	222	237	216	254	273
ENSMUSG00000042115.4	300	240	242	205	175	235
ENSMUSG00000042116.3	373	400	354	281	298	319
ENSMUSG00000042118.7	14	14	13	7	13	13
ENSMUSG00000042121.16	453	462	437	409	496	476
ENSMUSG00000042124.5	0	0	0	0	0	0
ENSMUSG00000042129.8	53	61	72	80	88	85
ENSMUSG00000042133.16	1596	1656	1613	1346	1981	1473
ENSMUSG00000042138.8	266	260	263	234	256	244
ENSMUSG00000042148.8	435	352	354	302	360	358
ENSMUSG00000042155.3	1710	1524	1581	1305	1379	1338
ENSMUSG00000042156.16	2306	2070	2061	2379	2487	2462
ENSMUSG00000042157.2	0	0	0	0	0	0
ENSMUSG00000042165.8	0	0	0	0	0	0
ENSMUSG00000042167.6	717	546	579	568	536	529
ENSMUSG00000042178.6	237	201	174	178	151	172
ENSMUSG00000042179.6	1	0	0	0	0	0
ENSMUSG00000042182.16	3511	2986	2986	3028	3124	3233
ENSMUSG00000042184.11	0	0	0	0	0	0
ENSMUSG00000042185.14	852	736	771	768	735	793
ENSMUSG00000042189.5	0	0	1	0	0	1
ENSMUSG00000042190.12	72	75	86	70	88	82
ENSMUSG00000042195.9	51	57	49	46	42	33
ENSMUSG00000042197.13	2523	2209	2487	2043	2674	2163
ENSMUSG00000042198.12	321	289	296	269	308	323
ENSMUSG00000042200.3	1	0	0	0	0	1
ENSMUSG00000042202.15	1997	1678	1748	1581	1879	1749
ENSMUSG00000042203.8	904	689	693	707	736	792
ENSMUSG00000042207.17	2062	1976	2073	1719	2067	1952
ENSMUSG00000042208.15	1340	1093	1271	1010	1171	1247
ENSMUSG00000042210.17	335	303	311	268	278	296
ENSMUSG00000042211.7	1565	1335	1314	1312	1330	1357
ENSMUSG00000042212.3	0	0	0	0	0	0
ENSMUSG00000042213.17	130	94	112	68	115	104
ENSMUSG00000042215.8	138	126	119	116	133	111
ENSMUSG00000042216.13	3538	2727	2620	3218	2148	2425
ENSMUSG00000042219.6	0	0	0	0	0	0
ENSMUSG00000042225.3	144	104	119	106	103	113
ENSMUSG00000042228.14	180	160	135	121	107	141
ENSMUSG00000042229.9	436	334	365	343	365	360
ENSMUSG00000042240.14	0	0	0	1	0	0
ENSMUSG00000042243.10	0	0	0	0	0	0
ENSMUSG00000042244.4	0	1	0	0	0	0
ENSMUSG00000042246.5	312	291	321	234	258	244
ENSMUSG00000042248.4	0	0	0	0	0	0
ENSMUSG00000042249.11	4295	3620	3982	3433	3479	3666
ENSMUSG00000042250.13	1	0	1	0	0	0
ENSMUSG00000042251.12	39	43	52	36	45	40
ENSMUSG00000042254.14	2	4	2	0	1	1
ENSMUSG00000042256.5	296	220	231	234	264	294
ENSMUSG00000042258.13	0	0	1	0	2	1
ENSMUSG00000042262.5	0	0	0	0	0	0
ENSMUSG00000042265.13	2	1	1	0	2	0
ENSMUSG00000042268.10	16	16	27	13	13	10
ENSMUSG00000042269.15	7	3	2	5	1	3
ENSMUSG00000042271.13	916	716	638	702	691	670
ENSMUSG00000042272.17	2085	1977	2011	1619	1987	1834
ENSMUSG00000042275.9	142	125	125	99	121	101
ENSMUSG00000042279.13	0	0	1	0	0	0
ENSMUSG00000042282.4	21	28	20	23	22	21
ENSMUSG00000042284.10	311	274	332	296	310	303
ENSMUSG00000042286.13	333	293	282	248	217	242
ENSMUSG00000042289.11	130	107	97	94	64	96
ENSMUSG00000042292.16	1618	1345	1336	1258	1167	1234
ENSMUSG00000042293.8	33	24	25	16	10	20
ENSMUSG00000042298.18	2754	2411	2661	2201	2435	2654
ENSMUSG00000042302.14	2168	1931	2004	1609	1882	1800
ENSMUSG00000042303.19	1341	1125	1023	1065	975	1100
ENSMUSG00000042305.12	1257	910	948	897	896	946
ENSMUSG00000042306.11	1	0	1	0	0	1
ENSMUSG00000042308.14	1037	920	951	915	898	927
ENSMUSG00000042312.9	124	82	84	108	98	82
ENSMUSG00000042320.17	46	50	57	47	60	56
ENSMUSG00000042323.17	2392	2155	2122	1809	2106	1945
ENSMUSG00000042328.13	341	292	335	289	291	333
ENSMUSG00000042331.13	2396	1972	1965	2173	2244	2316
ENSMUSG00000042333.16	13	7	8	5	11	2
ENSMUSG00000042340.6	29	23	17	24	13	24
ENSMUSG00000042345.15	65	48	107	57	60	58
ENSMUSG00000042348.10	757	653	540	678	689	626
ENSMUSG00000042349.13	33	33	31	20	25	39
ENSMUSG00000042350.13	3059	2652	2712	2509	2666	2651
ENSMUSG00000042351.9	10	5	7	7	1	7
ENSMUSG00000042353.9	7	3	5	2	3	8
ENSMUSG00000042354.7	647	563	642	543	565	536
ENSMUSG00000042357.2	0	0	0	1	0	0
ENSMUSG00000042359.18	1458	1452	1481	1396	1583	1514
ENSMUSG00000042363.14	2436	1840	1975	1855	1752	1883
ENSMUSG00000042364.11	716	549	566	547	560	568
ENSMUSG00000042367.12	0	0	0	0	0	0
ENSMUSG00000042369.8	586	390	412	402	376	366
ENSMUSG00000042371.12	0	0	3	2	0	2
ENSMUSG00000042372.5	0	1	1	2	0	2
ENSMUSG00000042377.8	6	3	9	1	6	2
ENSMUSG00000042379.8	8	7	13	10	7	8
ENSMUSG00000042380.8	364	265	286	294	255	286
ENSMUSG00000042385.14	2	2	1	1	3	0
ENSMUSG00000042386.7	3	2	6	3	3	4
ENSMUSG00000042388.14	7453	6332	5495	5937	5048	5228
ENSMUSG00000042389.13	336	265	283	286	284	283
ENSMUSG00000042390.9	2290	2162	2243	1921	2349	2099
ENSMUSG00000042396.10	659	520	516	574	496	514
ENSMUSG00000042401.7	497	507	408	557	613	607
ENSMUSG00000042404.16	1020	865	842	869	902	919
ENSMUSG00000042406.8	1714	1494	1465	1419	1513	1559
ENSMUSG00000042408.13	1364	1099	1208	1093	1205	1268
ENSMUSG00000042410.16	1230	956	1027	952	1034	1016
ENSMUSG00000042414.7	0	0	0	0	1	0
ENSMUSG00000042417.5	14	11	9	6	6	2
ENSMUSG00000042419.8	154	108	102	112	96	88
ENSMUSG00000042423.9	777	681	655	764	640	626
ENSMUSG00000042425.18	903	868	901	686	836	742
ENSMUSG00000042426.6	785	642	678	580	601	671
ENSMUSG00000042428.6	3243	2696	2857	2317	2495	2579
ENSMUSG00000042429.8	6371	5712	5663	5571	5435	5853
ENSMUSG00000042433.2	0	0	0	0	0	0
ENSMUSG00000042436.12	38	19	30	21	10	10
ENSMUSG00000042439.13	2589	1956	2000	2117	2064	2172
ENSMUSG00000042444.10	2592	2235	2320	1884	2099	2182
ENSMUSG00000042446.16	2396	2034	2058	2038	2121	2134
ENSMUSG00000042447.13	695	591	645	597	637	630
ENSMUSG00000042448.5	0	1	1	0	0	0
ENSMUSG00000042451.12	12	7	17	6	21	21
ENSMUSG00000042453.14	3652	3297	3230	2507	2796	2823
ENSMUSG00000042459.8	0	0	1	0	0	0
ENSMUSG00000042460.5	952	658	739	770	760	735
ENSMUSG00000042462.4	139	108	110	96	72	103
ENSMUSG00000042472.11	631	515	537	481	570	540
ENSMUSG00000042473.8	102	102	82	106	89	89
ENSMUSG00000042474.6	2	0	3	0	0	2
ENSMUSG00000042476.12	111	109	103	110	118	94
ENSMUSG00000042477.7	1	2	1	2	4	2
ENSMUSG00000042485.7	30	23	27	18	16	21
ENSMUSG00000042487.6	807	594	625	687	523	650
ENSMUSG00000042489.15	29	22	25	11	24	18
ENSMUSG00000042492.12	1578	1304	1354	1254	1299	1285
ENSMUSG00000042496.18	539	565	592	454	557	475
ENSMUSG00000042498.16	29	24	16	16	11	18
ENSMUSG00000042499.13	2	4	7	0	1	1
ENSMUSG00000042500.11	286	250	260	231	229	247
ENSMUSG00000042501.12	320	355	491	312	358	319
ENSMUSG00000042502.10	1879	1428	1510	1457	1353	1620
ENSMUSG00000042505.6	236	167	196	193	174	198
ENSMUSG00000042506.15	5002	4642	4735	4267	4673	4681
ENSMUSG00000042507.15	773	966	891	677	967	1001
ENSMUSG00000042508.16	2327	1947	2038	1825	1919	1983
ENSMUSG00000042510.7	50	50	60	51	40	52
ENSMUSG00000042514.11	54	44	51	32	25	28
ENSMUSG00000042515.13	55	52	55	39	66	58
ENSMUSG00000042520.16	2628	2585	2526	2439	2707	2511
ENSMUSG00000042523.12	1342	1449	1298	1035	1361	1217
ENSMUSG00000042524.14	937	850	865	898	831	891
ENSMUSG00000042525.5	0	0	0	0	0	0
ENSMUSG00000042529.14	222	201	162	180	178	195
ENSMUSG00000042532.14	2848	2295	2378	2121	2110	2141
ENSMUSG00000042535.9	1060	892	837	852	811	923
ENSMUSG00000042540.12	65	24	20	47	22	40
ENSMUSG00000042541.10	712	488	567	525	480	524
ENSMUSG00000042548.14	908	769	848	744	916	804
ENSMUSG00000042554.10	0	1	0	0	0	2
ENSMUSG00000042557.14	1232	1178	1171	956	1154	1194
ENSMUSG00000042558.16	346	266	269	315	271	300
ENSMUSG00000042564.13	401	364	444	313	323	336
ENSMUSG00000042567.20	212	223	254	166	199	192
ENSMUSG00000042569.13	313	226	221	219	197	196
ENSMUSG00000042570.14	679	578	589	651	563	557
ENSMUSG00000042572.12	1641	1362	1369	1301	1198	1393
ENSMUSG00000042581.14	276	289	324	419	409	384
ENSMUSG00000042589.18	4869	5266	5177	4166	4844	4707
ENSMUSG00000042590.16	1817	1448	1498	1271	1409	1513
ENSMUSG00000042594.16	413	507	420	400	387	443
ENSMUSG00000042595.7	567	515	592	488	607	583
ENSMUSG00000042596.7	0	1	3	2	2	3
ENSMUSG00000042599.8	2350	2266	2271	2076	2652	2159
ENSMUSG00000042604.5	1166	913	1054	892	1041	1041
ENSMUSG00000042605.16	1762	1770	1807	1624	1863	1587
ENSMUSG00000042606.9	297	296	366	242	311	315
ENSMUSG00000042607.15	3	3	3	5	6	2
ENSMUSG00000042608.15	345	344	328	334	345	349
ENSMUSG00000042613.9	941	783	795	691	721	712
ENSMUSG00000042616.8	1042	879	960	784	857	863
ENSMUSG00000042622.14	14	27	22	20	18	21
ENSMUSG00000042625.16	581	664	696	545	704	655
ENSMUSG00000042626.13	333	324	270	244	160	241
ENSMUSG00000042628.8	1181	1019	1066	986	946	986
ENSMUSG00000042631.7	44	49	51	65	74	48
ENSMUSG00000042632.17	358	295	288	269	283	289
ENSMUSG00000042638.14	10	6	22	6	12	8
ENSMUSG00000042641.18	98	79	94	94	113	100
ENSMUSG00000042642.13	715	546	563	522	517	511
ENSMUSG00000042644.9	110	100	87	111	124	127
ENSMUSG00000042647.13	93	94	127	81	91	66
ENSMUSG00000042650.3	1590	1408	1463	1333	1392	1357
ENSMUSG00000042655.5	7	3	7	6	5	2
ENSMUSG00000042659.15	172	219	217	157	182	166
ENSMUSG00000042660.8	212	141	177	149	156	167
ENSMUSG00000042662.16	292	237	216	253	221	241
ENSMUSG00000042670.5	253	192	191	191	215	186
ENSMUSG00000042671.12	1191	1080	1075	1018	1251	1188
ENSMUSG00000042672.15	115	99	117	83	101	105
ENSMUSG00000042675.15	1597	1398	1154	1264	1256	1286
ENSMUSG00000042677.7	17	15	23	7	12	13
ENSMUSG00000042678.16	9	7	7	4	5	10
ENSMUSG00000042680.8	756	532	580	712	691	679
ENSMUSG00000042682.9	872	750	670	612	742	707
ENSMUSG00000042684.8	83	53	61	53	50	46
ENSMUSG00000042686.5	930	832	857	662	750	682
ENSMUSG00000042688.16	2827	2467	2383	2346	2250	2196
ENSMUSG00000042694.17	215	150	153	180	153	170
ENSMUSG00000042699.11	1491	1377	1469	1202	1771	1434
ENSMUSG00000042700.16	7738	6929	7277	6707	6815	6442
ENSMUSG00000042705.9	403	339	394	318	314	336
ENSMUSG00000042707.6	8	11	11	10	9	5
ENSMUSG00000042708.12	48	48	52	46	39	37
ENSMUSG00000042709.14	382	305	301	315	289	341
ENSMUSG00000042712.10	1924	1517	1483	1381	1333	1477
ENSMUSG00000042717.5	0	0	1	0	0	0
ENSMUSG00000042719.17	1405	1135	1247	1185	1180	1223
ENSMUSG00000042724.8	1217	1220	1258	1171	1195	1205
ENSMUSG00000042726.14	1552	1317	1367	1130	1142	1231
ENSMUSG00000042729.11	362	254	280	334	237	303
ENSMUSG00000042734.6	1856	1538	1507	1595	1580	1522
ENSMUSG00000042737.9	134	116	85	115	72	91
ENSMUSG00000042742.7	2213	1573	1414	1221	1327	1040
ENSMUSG00000042743.13	5458	5019	5203	4118	4758	4831
ENSMUSG00000042744.16	6853	6971	7110	5707	7343	6775
ENSMUSG00000042745.9	105	93	85	87	80	113
ENSMUSG00000042747.12	301	210	219	216	159	202
ENSMUSG00000042750.7	2479	1949	2157	1979	1924	2185
ENSMUSG00000042751.14	6581	5173	5444	5822	5437	5865
ENSMUSG00000042757.16	452	410	386	381	372	342
ENSMUSG00000042759.12	8	8	8	11	5	10
ENSMUSG00000042761.14	85	71	108	75	63	62
ENSMUSG00000042763.9	969	904	916	820	888	882
ENSMUSG00000042766.17	1057	908	849	812	832	830
ENSMUSG00000042770.8	227	193	169	196	171	194
ENSMUSG00000042772.15	4534	4024	3938	3767	3741	3926
ENSMUSG00000042774.8	0	0	0	0	0	0
ENSMUSG00000042784.9	20	19	12	15	13	10
ENSMUSG00000042787.15	386	317	329	305	309	327
ENSMUSG00000042788.12	11	12	12	13	9	13
ENSMUSG00000042790.16	1056	1081	1039	932	1208	1159
ENSMUSG00000042793.13	119	86	97	107	103	94
ENSMUSG00000042796.2	0	0	2	0	0	0
ENSMUSG00000042797.9	224	233	224	186	233	224
ENSMUSG00000042800.5	11	4	15	6	12	8
ENSMUSG00000042801.5	403	473	738	418	500	441
ENSMUSG00000042804.13	290	297	319	170	198	255
ENSMUSG00000042807.15	3002	3317	3392	2555	3719	3329
ENSMUSG00000042808.8	16	5	15	9	9	4
ENSMUSG00000042810.14	1391	1311	1312	1219	1312	1187
ENSMUSG00000042812.5	11	14	10	8	7	12
ENSMUSG00000042814.8	126	84	87	98	80	97
ENSMUSG00000042816.4	33	27	35	26	35	22
ENSMUSG00000042817.15	176	166	182	164	212	201
ENSMUSG00000042821.7	4	2	2	6	0	1
ENSMUSG00000042826.13	285	263	253	180	158	132
ENSMUSG00000042828.12	11	11	11	2	4	5
ENSMUSG00000042831.13	547	428	416	425	419	416
ENSMUSG00000042834.15	1410	1184	1159	902	1166	991
ENSMUSG00000042842.11	53	19	33	32	15	18
ENSMUSG00000042845.7	0	0	0	2	0	2
ENSMUSG00000042846.8	2146	1670	1769	1772	1575	1658
ENSMUSG00000042848.4	13	13	18	11	8	10
ENSMUSG00000042849.11	2	3	9	2	7	0
ENSMUSG00000042851.17	628	470	486	515	528	518
ENSMUSG00000042854.9	180	113	133	136	113	149
ENSMUSG00000042861.7	1	5	0	1	1	0
ENSMUSG00000042863.5	0	0	0	0	0	0
ENSMUSG00000042869.2	0	0	0	0	0	0
ENSMUSG00000042870.15	502	384	397	401	404	434
ENSMUSG00000042873.11	1268	1157	1272	1028	1319	1045
ENSMUSG00000042874.1	0	0	0	0	0	0
ENSMUSG00000042888.10	0	0	0	0	0	0
ENSMUSG00000042894.11	105	94	142	92	98	85
ENSMUSG00000042895.6	25	30	40	27	31	28
ENSMUSG00000042901.10	1073	963	983	970	972	1036
ENSMUSG00000042903.8	220	168	185	155	189	172
ENSMUSG00000042909.4	1040	760	971	836	780	741
ENSMUSG00000042918.17	54	86	70	74	53	67
ENSMUSG00000042938.8	85	29	17	68	0	42
ENSMUSG00000042942.18	331	286	287	345	357	317
ENSMUSG00000042961.13	66	63	71	46	41	63
ENSMUSG00000042962.5	0	2	4	2	0	2
ENSMUSG00000042978.10	1506	1374	1354	1426	1447	1462
ENSMUSG00000042985.7	0	0	0	0	0	1
ENSMUSG00000042988.10	36	31	31	37	22	17
ENSMUSG00000042992.15	432	366	405	378	357	407
ENSMUSG00000042993.6	0	1	1	0	0	0
ENSMUSG00000042997.13	276	259	274	292	250	242
ENSMUSG00000043003.14	1	3	2	0	1	0
ENSMUSG00000043004.13	3541	3031	3185	3066	3048	2970
ENSMUSG00000043008.9	19	15	12	18	11	10
ENSMUSG00000043013.10	0	0	4	1	4	5
ENSMUSG00000043015.15	167	129	157	180	160	171
ENSMUSG00000043017.9	3	1	2	2	1	1
ENSMUSG00000043019.12	2160	1808	1900	1691	1725	1830
ENSMUSG00000043020.13	0	0	1	0	0	0
ENSMUSG00000043024.6	0	0	4	0	0	0
ENSMUSG00000043029.2	35	36	34	34	35	36
ENSMUSG00000043036.13	39	33	51	27	40	27
ENSMUSG00000043050.8	0	0	3	0	0	0
ENSMUSG00000043051.17	31	18	34	18	31	24
ENSMUSG00000043059.16	225	199	190	198	228	178
ENSMUSG00000043060.8	0	0	0	0	0	0
ENSMUSG00000043061.10	624	466	507	493	506	537
ENSMUSG00000043065.12	312	300	283	256	241	260
ENSMUSG00000043066.5	1	2	1	2	1	1
ENSMUSG00000043067.15	3098	2472	2705	3093	3069	3248
ENSMUSG00000043068.6	16	6	8	7	4	8
ENSMUSG00000043073.10	0	0	0	0	0	0
ENSMUSG00000043079.17	2904	3017	2706	2449	2756	2654
ENSMUSG00000043085.14	16	14	19	6	6	9
ENSMUSG00000043087.5	0	1	4	2	1	0
ENSMUSG00000043088.16	29	44	63	39	45	42
ENSMUSG00000043089.6	0	0	0	0	0	0
ENSMUSG00000043090.18	867	711	825	743	735	797
ENSMUSG00000043091.9	28	22	27	21	19	5
ENSMUSG00000043099.4	55	33	37	52	43	36
ENSMUSG00000043102.2	4	7	6	12	6	5
ENSMUSG00000043110.2	22	19	27	33	12	16
ENSMUSG00000043119.5	5	2	3	1	1	4
ENSMUSG00000043122.7	24	17	26	15	20	11
ENSMUSG00000043131.14	698	581	546	535	577	597
ENSMUSG00000043140.10	367	283	310	313	338	350
ENSMUSG00000043144.6	0	4	1	0	0	0
ENSMUSG00000043153.6	165	154	165	112	145	150
ENSMUSG00000043154.15	1687	1465	1616	1512	1721	1686
ENSMUSG00000043155.4	8	3	11	7	12	10
ENSMUSG00000043157.8	20	5	14	8	4	10
ENSMUSG00000043162.7	522	361	385	397	346	415
ENSMUSG00000043164.3	0	0	0	0	0	0
ENSMUSG00000043165.7	16	11	6	11	6	7
ENSMUSG00000043183.18	539	592	492	480	533	486
ENSMUSG00000043190.14	310	201	254	234	245	238
ENSMUSG00000043192.4	18	12	23	10	27	16
ENSMUSG00000043207.10	637	534	536	508	521	512
ENSMUSG00000043219.9	0	0	0	0	0	0
ENSMUSG00000043223.7	17	15	8	13	5	17
ENSMUSG00000043226.5	14	19	20	11	16	12
ENSMUSG00000043230.2	12	6	16	5	6	3
ENSMUSG00000043241.14	1133	1106	1062	882	1278	1072
ENSMUSG00000043243.15	40	23	46	30	42	31
ENSMUSG00000043251.6	93	52	65	67	45	69
ENSMUSG00000043252.8	1210	1141	1127	965	990	1036
ENSMUSG00000043257.15	120	85	113	84	106	98
ENSMUSG00000043259.15	378	425	396	340	462	344
ENSMUSG00000043262.16	627	601	647	597	601	642
ENSMUSG00000043263.13	5	3	5	5	1	5
ENSMUSG00000043267.3	708	973	1235	919	1015	712
ENSMUSG00000043274.4	5	19	19	13	14	16
ENSMUSG00000043279.9	187	188	184	174	183	168
ENSMUSG00000043282.3	21	19	30	26	33	13
ENSMUSG00000043284.12	360	322	258	297	256	259
ENSMUSG00000043286.12	22	17	24	20	15	20
ENSMUSG00000043289.12	26	35	40	29	24	25
ENSMUSG00000043290.6	43	21	0	19	11	26
ENSMUSG00000043295.6	0	0	0	0	0	0
ENSMUSG00000043298.8	88	139	125	107	139	168
ENSMUSG00000043300.2	1130	869	947	995	886	970
ENSMUSG00000043301.16	843	685	746	755	849	763
ENSMUSG00000043308.2	76	64	106	63	76	74
ENSMUSG00000043310.4	114	120	158	121	142	123
ENSMUSG00000043311.7	486	359	407	406	349	410
ENSMUSG00000043312.6	47	48	72	36	61	46
ENSMUSG00000043313.6	492	397	444	392	479	450
ENSMUSG00000043314.6	2	6	19	8	4	14
ENSMUSG00000043319.5	0	0	0	0	0	0
ENSMUSG00000043323.16	702	579	564	637	597	529
ENSMUSG00000043329.4	0	0	2	0	0	0
ENSMUSG00000043331.6	264	310	385	291	331	280
ENSMUSG00000043333.12	12	8	14	5	5	12
ENSMUSG00000043336.14	153	162	148	172	173	164
ENSMUSG00000043342.9	13	10	14	16	10	15
ENSMUSG00000043346.9	32	34	19	33	5	10
ENSMUSG00000043354.2	2	0	0	0	0	0
ENSMUSG00000043357.5	0	0	0	0	0	0
ENSMUSG00000043366.16	9	16	8	6	8	11
ENSMUSG00000043372.12	149	95	108	145	87	112
ENSMUSG00000043383.5	4	7	6	8	11	7
ENSMUSG00000043384.15	18053	14596	15394	15021	15586	16267
ENSMUSG00000043385.4	7	10	10	8	14	9
ENSMUSG00000043388.8	2323	1992	1916	2050	2111	2018
ENSMUSG00000043391.10	1702	1597	1436	1473	1683	1383
ENSMUSG00000043398.5	331	309	267	287	264	291
ENSMUSG00000043410.16	66	82	80	63	66	63
ENSMUSG00000043411.15	2146	2131	2226	1938	2202	2193
ENSMUSG00000043415.5	382	322	277	307	333	300
ENSMUSG00000043418.4	1	3	3	0	3	4
ENSMUSG00000043419.11	2068	1470	1661	1722	1711	1783
ENSMUSG00000043421.8	59	42	39	37	30	49
ENSMUSG00000043424.10	609	578	597	364	556	502
ENSMUSG00000043429.7	0	0	0	0	1	0
ENSMUSG00000043430.5	4	4	5	5	5	6
ENSMUSG00000043432.7	122	100	77	106	88	92
ENSMUSG00000043439.5	1143	1031	895	1159	972	1109
ENSMUSG00000043441.5	12	7	15	6	6	10
ENSMUSG00000043445.7	876	681	608	711	690	616
ENSMUSG00000043448.13	135	78	97	118	95	124
ENSMUSG00000043453.5	0	0	0	0	0	0
ENSMUSG00000043456.16	728	595	599	610	566	621
ENSMUSG00000043458.5	185	197	159	141	113	146
ENSMUSG00000043460.7	3938	4198	3880	3453	3762	3570
ENSMUSG00000043461.13	46	46	38	32	38	31
ENSMUSG00000043463.6	669	485	526	521	539	537
ENSMUSG00000043467.19	990	964	1111	862	1108	902
ENSMUSG00000043468.4	0	0	0	0	0	0
ENSMUSG00000043472.10	0	0	0	0	0	0
ENSMUSG00000043483.4	339	87	359	0	280	320
ENSMUSG00000043484.3	0	0	0	0	0	0
ENSMUSG00000043485.2	0	0	0	0	0	0
ENSMUSG00000043487.4	168	142	120	131	139	155
ENSMUSG00000043496.7	712	576	560	581	597	644
ENSMUSG00000043501.5	1	3	1	2	3	2
ENSMUSG00000043505.8	13	3	4	2	3	2
ENSMUSG00000043510.12	66	39	51	49	39	45
ENSMUSG00000043518.7	163	154	136	150	140	148
ENSMUSG00000043522.8	0	0	0	0	0	0
ENSMUSG00000043529.4	2	0	0	0	1	0
ENSMUSG00000043531.16	1374	1029	1197	1192	1287	1305
ENSMUSG00000043535.13	3487	3118	3337	2737	3279	3209
ENSMUSG00000043537.2	0	0	0	0	0	0
ENSMUSG00000043541.16	33	34	29	25	29	32
ENSMUSG00000043542.12	1448	1326	1252	1061	1305	1193
ENSMUSG00000043549.13	3	1	1	2	2	4
ENSMUSG00000043556.10	35	34	58	56	31	45
ENSMUSG00000043557.16	355	286	251	362	264	244
ENSMUSG00000043569.7	0	0	0	0	0	0
ENSMUSG00000043572.7	116	102	83	134	78	106
ENSMUSG00000043583.1	3	1	1	1	2	4
ENSMUSG00000043587.15	307	251	212	274	280	317
ENSMUSG00000043592.15	0	1	0	2	0	1
ENSMUSG00000043602.5	276	190	211	233	197	221
ENSMUSG00000043605.5	2	7	11	5	4	3
ENSMUSG00000043613.8	0	0	0	0	0	0
ENSMUSG00000043614.13	316	261	266	257	285	238
ENSMUSG00000043618.9	1	0	1	1	0	0
ENSMUSG00000043621.13	24	18	7	18	12	15
ENSMUSG00000043623.7	19	14	19	20	12	16
ENSMUSG00000043629.12	552	356	493	345	345	370
ENSMUSG00000043631.8	112	115	104	123	111	110
ENSMUSG00000043633.6	26	14	14	16	14	21
ENSMUSG00000043635.12	288	295	254	237	270	244
ENSMUSG00000043639.15	111	103	114	119	133	159
ENSMUSG00000043648.7	12	8	16	12	15	10
ENSMUSG00000043659.11	65	78	59	44	67	76
ENSMUSG00000043661.3	8	7	7	7	7	2
ENSMUSG00000043664.7	0	3	1	1	2	0
ENSMUSG00000043668.13	379	295	299	321	271	237
ENSMUSG00000043670.4	1566	1415	1314	1344	1309	1327
ENSMUSG00000043671.14	1217	930	907	1035	903	861
ENSMUSG00000043673.11	158	133	131	115	109	134
ENSMUSG00000043681.5	0	0	1	0	0	0
ENSMUSG00000043683.4	1404	1227	1116	1191	1149	1151
ENSMUSG00000043687.15	67	36	52	63	39	45
ENSMUSG00000043692.6	0	0	0	0	0	0
ENSMUSG00000043698.9	1	0	0	0	0	0
ENSMUSG00000043702.9	319	287	270	289	276	279
ENSMUSG00000043705.7	3	1	0	1	0	0
ENSMUSG00000043715.12	0	0	0	0	0	0
ENSMUSG00000043716.13	4915	3556	3449	3472	3296	3685
ENSMUSG00000043719.14	10	12	19	5	19	7
ENSMUSG00000043727.5	2	3	2	1	2	3
ENSMUSG00000043733.14	2067	1819	1844	1576	1932	1933
ENSMUSG00000043740.15	2	5	3	5	4	3
